Time,Body,Disp (x),Disp (y),Disp (z),Velo (x),Velo (y),Velo (z),Acce (x),Acce (y),Acce (z),L Total,L,E,Bound,Ecce
1.288e+08,Sun,0,0,0,0,0,0,0,0,0,2.69308e+40,0,0,0,1
1.288e+08,Earth,-1.23188e+11,8.09977e+10,2.53432e+06,-16813.8,-25107.6,1.43465,0.00512618,-0.00333696,2.42312e-06,2.69308e+40,2.6605e+40,-2.64937e+33,1,0.0166561
1.288e+08,Moon,-1.22862e+11,8.1231e+10,3.61912e+07,-17409.8,-24345.7,-34.5224,0.0031099,-0.00479883,-0.000207037,2.69308e+40,2.82593e+34,-3.87225e+28,1,0.0767436
1.289e+08,Sun,0,0,0,0,0,0,0,0,0,2.69309e+40,0,0,0,1
1.289e+08,Earth,-1.24844e+11,7.84704e+10,2.68952e+06,-16298,-25435.7,1.66497,0.00518762,-0.00322455,2.15919e-06,2.69309e+40,2.66024e+40,-2.6499e+33,1,0.0164736
1.289e+08,Moon,-1.24586e+11,7.87718e+10,3.17341e+07,-17078.9,-24845.1,-54.2679,0.00352784,-0.00517959,-0.000185909,2.69309e+40,2.82148e+34,-3.88023e+28,1,0.0835205
1.29e+08,Sun,0,0,0,0,0,0,0,0,0,2.6931e+40,0,0,0,1
1.29e+08,Earth,-1.26447e+11,7.59109e+10,2.86618e+06,-15776.4,-25752.5,1.8613,0.00524519,-0.00311163,1.7406e-06,2.6931e+40,2.65996e+40,-2.65047e+33,1,0.0162948
1.29e+08,Moon,-1.26276e+11,7.62609e+10,2.54285e+07,-16700,-25379.6,-71.2825,0.0040706,-0.00549666,-0.000152203,2.6931e+40,2.82096e+34,-3.88045e+28,1,0.0853665
1.291e+08,Sun,0,0,0,0,0,0,0,0,0,2.6931e+40,0,0,0,1
1.291e+08,Earth,-1.27999e+11,7.33203e+10,3.0601e+06,-15249.1,-26058,2.00733,0.00529879,-0.00299871,1.1508e-06,2.6931e+40,2.65968e+40,-2.65105e+33,1,0.0161304
1.291e+08,Moon,-1.27924e+11,7.3695e+10,1.76127e+07,-16260.3,-25941.1,-84.2395,0.00474529,-0.00571262,-0.000104573,2.6931e+40,2.82627e+34,-3.87276e+28,1,0.0743226
1.292e+08,Sun,0,0,0,0,0,0,0,0,0,2.69311e+40,0,0,0,1
1.292e+08,Earth,-1.29497e+11,7.06997e+10,3.26538e+06,-14716.7,-26352.3,2.08541,0.00534846,-0.00288652,3.82493e-07,2.69311e+40,2.65941e+40,-2.6516e+33,1,0.0159932
1.292e+08,Moon,-1.29525e+11,7.10722e+10,8.76368e+06,-15746.6,-26516.9,-91.7052,0.00554633,-0.00577218,-4.24276e-05,2.69311e+40,2.83629e+34,-3.85882e+28,1,0.0453818
1.293e+08,Sun,0,0,0,0,0,0,0,0,0,2.69312e+40,0,0,0,1
1.293e+08,Earth,-1.30942e+11,6.80502e+10,3.47435e+06,-14179.5,-26635.4,2.07844,0.0053946,-0.00277597,-5.43171e-07,2.69312e+40,2.65917e+40,-2.65209e+33,1,0.0158976
1.293e+08,Moon,-1.31071e+11,6.83918e+10,-498461,-15147.8,-27088,-92.2868,0.00643861,-0.00560622,3.25155e-05,2.69312e+40,2.84634e+34,-3.84204e+28,1,-nan(ind)
1.294e+08,Sun,0,0,0,0,0,0,0,0,0,2.69312e+40,0,0,0,1
1.294e+08,Earth,-1.32333e+11,6.5373e+10,3.6778e+06,-13637.9,-26907.5,1.97378,0.00543821,-0.0026679,-1.55386e-06,2.69312e+40,2.65898e+40,-2.65246e+33,1,0.015857
1.294e+08,Moon,-1.32552e+11,6.56556e+10,-9.42906e+06,-14458.4,-27628.4,-84.9578,0.00734087,-0.00515104,0.000114376,2.69312e+40,2.85114e+34,-3.82696e+28,1,-nan(ind)
1.295e+08,Sun,0,0,0,0,0,0,0,0,0,2.69313e+40,0,0,0,1
1.295e+08,Earth,-1.33669e+11,6.26691e+10,3.86575e+06,-13091.9,-27169,1.76914,0.00548083,-0.00256264,-2.51604e-06,2.69313e+40,2.65888e+40,-2.65266e+33,1,0.0158804
1.295e+08,Moon,-1.3396e+11,6.28681e+10,-1.72186e+07,-13683.5,-28107.7,-69.5312,0.0081248,-0.00438456,0.000192298,2.69313e+40,2.84936e+34,-3.81805e+28,1,0.0590522
1.296e+08,Sun,0,0,0,0,0,0,0,0,0,2.69314e+40,0,0,0,1
1.296e+08,Earth,-1.34951e+11,5.99395e+10,4.02872e+06,-12541.7,-27420.1,1.47777,0.00552421,-0.00245954,-3.26045e-06,2.69314e+40,2.65887e+40,-2.65266e+33,1,0.0159687
1.296e+08,Moon,-1.35286e+11,6.00371e+10,-2.30997e+07,-12842.2,-28496.7,-47.0837,0.00864709,-0.00336254,0.000252522,2.69314e+40,2.84445e+34,-3.81817e+28,1,0.0829747
1.297e+08,Sun,0,0,0,0,0,0,0,0,0,2.69314e+40,0,0,0,1
1.297e+08,Earth,-1.36178e+11,5.71854e+10,4.15938e+06,-11987,-27661,1.12908,0.00556955,-0.002357,-3.64539e-06,2.69314e+40,2.65897e+40,-2.65246e+33,1,0.0161118
1.297e+08,Moon,-1.36527e+11,5.71725e+10,-2.64801e+07,-11966.2,-28776.1,-20.005,0.00880856,-0.00222145,0.000283527,2.69314e+40,2.84001e+34,-3.82739e+28,1,0.0871378
1.298e+08,Sun,0,0,0,0,0,0,0,0,0,2.69315e+40,0,0,0,1
1.298e+08,Earth,-1.37348e+11,5.44077e+10,4.25394e+06,-11427.7,-27891.5,0.762508,0.00561695,-0.00225296,-3.61905e-06,2.69315e+40,2.65916e+40,-2.65206e+33,1,0.0162916
1.298e+08,Moon,-1.3768e+11,5.42856e+10,-2.70533e+07,-11092.9,-28942.6,8.49894,0.00860095,-0.00113164,0.000281103,2.69315e+40,2.83584e+34,-3.84278e+28,1,0.0807563
1.299e+08,Sun,0,0,0,0,0,0,0,0,0,2.69315e+40,0,0,0,1
1.299e+08,Earth,-1.38463e+11,5.16074e+10,4.31261e+06,-10863.6,-28111.4,0.417385,0.00566542,-0.0021458,-3.23203e-06,2.69315e+40,2.65942e+40,-2.65153e+33,1,0.0164862
1.299e+08,Moon,-1.38747e+11,5.13873e+10,-2.48402e+07,-10255.8,-29008.7,35.231,0.00810286,-0.00023094,0.000249362,2.69315e+40,2.83044e+34,-3.8595e+28,1,0.0774393
1.3e+08,Sun,0,0,0,0,0,0,0,0,0,2.69316e+40,0,0,0,1
1.3e+08,Earth,-1.39521e+11,4.87857e+10,4.33917e+06,-10294.6,-28320.5,0.124442,0.00571348,-0.00203474,-2.59647e-06,2.69316e+40,2.65972e+40,-2.65092e+33,1,0.0166761
1.3e+08,Moon,-1.39733e+11,4.84865e+10,-2.01505e+07,-9478.05,-28997.3,57.6935,0.00743329,0.000413088,0.000197422,2.69316e+40,2.82528e+34,-3.87256e+28,1,0.0791588
1.301e+08,Sun,0,0,0,0,0,0,0,0,0,2.69317e+40,0,0,0,1
1.301e+08,Earth,-1.40522e+11,4.59437e+10,4.33988e+06,-9720.94,-28518.2,-0.0975831,0.00575976,-0.00191979,-1.83227e-06,2.69317e+40,2.66003e+40,-2.65029e+33,1,0.0168462
1.301e+08,Moon,-1.40645e+11,4.55895e+10,-1.34955e+07,-8771.15,-28934.7,74.3638,0.00670318,0.000797391,0.000135028,2.69317e+40,2.82427e+34,-3.87839e+28,1,0.0740656
1.302e+08,Sun,0,0,0,0,0,0,0,0,0,2.69317e+40,0,0,0,1
1.302e+08,Earth,-1.41465e+11,4.30825e+10,4.32229e+06,-9142.76,-28704.3,-0.240849,0.00580327,-0.00180143,-1.03441e-06,2.69317e+40,2.66032e+40,-2.64968e+33,1,0.0169869
1.302e+08,Moon,-1.4149e+11,4.27004e+10,-5.49278e+06,-8136.83,-28845.4,84.6047,0.00599179,0.000955561,6.99034e-05,2.69317e+40,2.82951e+34,-3.8756e+28,1,0.0500473
1.303e+08,Sun,0,0,0,0,0,0,0,0,0,2.69318e+40,0,0,0,1
1.303e+08,Earth,-1.4235e+11,4.02032e+10,4.29433e+06,-8560.39,-28878.4,-0.305398,0.00584343,-0.00168025,-2.66031e-07,2.69318e+40,2.66059e+40,-2.64913e+33,1,0.017093
1.303e+08,Moon,-1.42274e+11,3.98207e+10,3.21078e+06,-7570.63,-28749.6,88.4204,0.00534633,0.000932273,7.18003e-06,2.69318e+40,2.83908e+34,-3.86502e+28,1,-nan(ind)
1.304e+08,Sun,0,0,0,0,0,0,0,0,0,2.69318e+40,0,0,0,1
1.304e+08,Earth,-1.43177e+11,3.73072e+10,4.26367e+06,-7974.19,-29040.3,-0.296249,0.00587993,-0.00155684,4.34829e-07,2.69318e+40,2.66083e+40,-2.64866e+33,1,0.0171623
1.304e+08,Moon,-1.43006e+11,3.69502e+10,1.19905e+07,-7064.58,-28663.6,86.2193,0.00479157,0.000769355,-5.00485e-05,2.69318e+40,2.84865e+34,-3.84922e+28,1,-nan(ind)
1.305e+08,Sun,0,0,0,0,0,0,0,0,0,2.69319e+40,0,0,0,1
1.305e+08,Earth,-1.43945e+11,3.43956e+10,4.23728e+06,-7384.53,-29189.7,-0.221377,0.0059126,-0.00143168,1.04565e-06,2.69319e+40,2.66101e+40,-2.64829e+33,1,0.0171945
1.305e+08,Moon,-1.43689e+11,3.40872e+10,2.02755e+07,-6608.93,-28599.3,78.6502,0.00433968,0.000501571,-9.99508e-05,2.69319e+40,2.85481e+34,-3.83168e+28,1,-nan(ind)
1.306e+08,Sun,0,0,0,0,0,0,0,0,0,2.69319e+40,0,0,0,1
1.306e+08,Earth,-1.44654e+11,3.14697e+10,4.22126e+06,-6791.8,-29326.6,-0.0905419,0.00594137,-0.00130516,1.55227e-06,2.69319e+40,2.66115e+40,-2.64802e+33,1,0.0171911
1.306e+08,Moon,-1.44329e+11,3.12293e+10,2.7568e+07,-6193.05,-28565.8,66.5075,0.00399674,0.000157354,-0.000141375,2.69319e+40,2.85688e+34,-3.81605e+28,1,-nan(ind)
1.307e+08,Sun,0,0,0,0,0,0,0,0,0,2.6932e+40,0,0,0,1
1.307e+08,Earth,-1.45303e+11,2.85307e+10,4.22067e+06,-6196.39,-29450.7,0.085322,0.0059662,-0.00117766,1.94499e-06,2.6932e+40,2.66123e+40,-2.64786e+33,1,0.0171544
1.307e+08,Moon,-1.44929e+11,2.83728e+10,3.34542e+07,-5805.88,-28569.6,50.6807,0.00376591,-0.000239105,-0.000173533,2.6932e+40,2.8563e+34,-3.80542e+28,1,0.0440029
1.308e+08,Sun,0,0,0,0,0,0,0,0,0,2.6932e+40,0,0,0,1
1.308e+08,Earth,-1.45893e+11,2.558e+10,4.23943e+06,-5598.69,-29562.1,0.294464,0.00598707,-0.00104948,2.21701e-06,2.6932e+40,2.66126e+40,-2.64782e+33,1,0.0170879
1.308e+08,Moon,-1.45491e+11,2.5514e+10,3.76131e+07,-5436.11,-28614.7,32.1258,0.00364847,-0.000666185,-0.00019587,2.6932e+40,2.85474e+34,-3.80182e+28,1,0.0629932
1.309e+08,Sun,0,0,0,0,0,0,0,0,0,2.69321e+40,0,0,0,1
1.309e+08,Earth,-1.46423e+11,2.26187e+10,4.28026e+06,-4999.1,-29660.6,0.524572,0.00600398,-0.000920921,2.3639e-06,2.69321e+40,2.66123e+40,-2.64789e+33,1,0.0169957
1.309e+08,Moon,-1.46016e+11,2.26484e+10,3.98218e+07,-5072.42,-28703.2,11.8446,0.00364414,-0.00110403,-0.000208024,2.69321e+40,2.85255e+34,-3.80588e+28,1,0.0665768
1.31e+08,Sun,0,0,0,0,0,0,0,0,0,2.69321e+40,0,0,0,1
1.31e+08,Earth,-1.46893e+11,1.96483e+10,4.34463e+06,-4398.02,-29746.2,0.762992,0.00601695,-0.000792275,2.38304e-06,2.69321e+40,2.66114e+40,-2.64806e+33,1,0.016883
1.31e+08,Moon,-1.46505e+11,1.97719e+10,3.99588e+07,-4703.55,-28835.3,-9.13317,0.00375148,-0.00153432,-0.000209785,2.69321e+40,2.84878e+34,-3.81678e+28,1,0.0649355
1.311e+08,Sun,0,0,0,0,0,0,0,0,0,2.69322e+40,0,0,0,1
1.311e+08,Earth,-1.47302e+11,1.66699e+10,4.43271e+06,-3795.84,-29819,0.996861,0.00602601,-0.000663803,2.27271e-06,2.69322e+40,2.661e+40,-2.64835e+33,1,0.0167555
1.311e+08,Moon,-1.46956e+11,1.688e+10,3.80068e+07,-4318.44,-29009.3,-29.761,0.00396876,-0.00193989,-0.000201012,2.69322e+40,2.84258e+34,-3.83242e+28,1,0.0669773
1.312e+08,Sun,0,0,0,0,0,0,0,0,0,2.69322e+40,0,0,0,1
1.312e+08,Earth,-1.47652e+11,1.36849e+10,4.54341e+06,-3192.95,-29879,1.21313,0.00603117,-0.00053577,2.03059e-06,2.69322e+40,2.66082e+40,-2.64872e+33,1,0.0166197
1.312e+08,Moon,-1.47368e+11,1.39687e+10,3.40536e+07,-3906.14,-29221.9,-48.9769,0.00429501,-0.00230365,-0.000181516,2.69322e+40,2.83472e+34,-3.84977e+28,1,0.074189
1.313e+08,Sun,0,0,0,0,0,0,0,0,0,2.69323e+40,0,0,0,1
1.313e+08,Earth,-1.47941e+11,1.06945e+10,4.6743e+06,-2589.74,-29926.2,1.39842,0.00603243,-0.00040847,1.65269e-06,2.69323e+40,2.6606e+40,-2.64918e+33,1,0.016483
1.313e+08,Moon,-1.47736e+11,1.10345e+10,2.82947e+07,-3455.75,-29468,-65.6937,0.00473066,-0.0026062,-0.000150974,2.69323e+40,2.82792e+34,-3.86536e+28,1,0.0791364
1.314e+08,Sun,0,0,0,0,0,0,0,0,0,2.69323e+40,0,0,0,1
1.314e+08,Earth,-1.4817e+11,7.70008e+09,4.8216e+06,-1986.59,-29960.7,1.53891,0.00602979,-0.000282267,1.13354e-06,2.69323e+40,2.66034e+40,-2.64971e+33,1,0.0163536
1.314e+08,Moon,-1.48057e+11,8.07424e+09,2.10357e+07,-2956.28,-29740.3,-78.7849,0.00527656,-0.00282225,-0.000108942,2.69323e+40,2.82535e+34,-3.87596e+28,1,0.0731173
1.315e+08,Sun,0,0,0,0,0,0,0,0,0,2.69323e+40,0,0,0,1
1.315e+08,Earth,-1.48338e+11,4.70281e+09,4.98011e+06,-1383.91,-29982.7,1.62024,0.00602328,-0.000157651,4.6971e-07,2.69323e+40,2.66005e+40,-2.6503e+33,1,0.0162406
1.315e+08,Moon,-1.48325e+11,5.08588e+09,1.26974e+07,-2396.79,-30028.5,-87.084,0.00592996,-0.00291647,-5.51404e-05,2.69323e+40,2.82824e+34,-3.87919e+28,1,0.0497957
1.316e+08,Sun,0,0,0,0,0,0,0,0,0,2.69324e+40,0,0,0,1
1.316e+08,Earth,-1.48447e+11,1.70396e+09,5.1432e+06,-782.06,-29992.3,1.62817,0.00601311,-3.52634e-05,-3.31522e-07,2.69324e+40,2.65975e+40,-2.6509e+33,1,0.0161541
1.316e+08,Moon,-1.48534e+11,2.0685e+09,3.81741e+06,-1767.11,-30318,-89.4322,0.00667584,-0.00284095,9.83778e-06,2.69324e+40,2.83445e+34,-3.87418e+28,1,-nan(ind)
1.317e+08,Sun,0,0,0,0,0,0,0,0,0,2.69324e+40,0,0,0,1
1.317e+08,Earth,-1.48495e+11,-1.29525e+09,5.30288e+06,-181.394,-29989.8,1.55032,0.00599977,8.41423e-05,-1.23703e-06,2.69324e+40,2.65946e+40,-2.65149e+33,1,0.0161041
1.317e+08,Moon,-1.48676e+11,-9.77104e+08,-4.95664e+06,-1059.77,-30589.1,-84.8227,0.00747353,-0.00253883,8.32998e-05,2.69324e+40,2.83983e+34,-3.86205e+28,1,-nan(ind)
1.318e+08,Sun,0,0,0,0,0,0,0,0,0,2.69324e+40,0,0,0,1
1.318e+08,Earth,-1.48483e+11,-4.29361e+09,5.45016e+06,417.82,-29975.6,1.3797,0.00598427,0.000199903,-2.16971e-06,2.69324e+40,2.65919e+40,-2.65201e+33,1,0.0160991
1.318e+08,Moon,-1.48744e+11,-4.04786e+09,-1.28953e+07,-273.226,-30816.4,-72.6859,0.00824274,-0.00196048,0.000158977,2.69324e+40,2.84176e+34,-3.84591e+28,1,0.0394511
1.319e+08,Sun,0,0,0,0,0,0,0,0,0,2.69325e+40,0,0,0,1
1.319e+08,Earth,-1.48411e+11,-7.28999e+09,5.57582e+06,1015.44,-29950,1.11966,0.00596811,0.000311833,-3.00031e-06,2.69325e+40,2.65899e+40,-2.65242e+33,1,0.0161431
1.319e+08,Moon,-1.48728e+11,-7.13798e+09,-1.92506e+07,583.866,-30971.4,-53.2933,0.00886184,-0.00109498,0.000226363,2.69325e+40,2.84147e+34,-3.83039e+28,1,0.0761113
1.32e+08,Sun,0,0,0,0,0,0,0,0,0,2.69325e+40,0,0,0,1
1.32e+08,Earth,-1.4828e+11,-1.02832e+10,5.6717e+06,1611.48,-29913.3,0.788306,0.00595299,0.00042065,-3.56981e-06,2.69325e+40,2.65887e+40,-2.65265e+33,1,0.0162329
1.32e+08,Moon,-1.48625e+11,-1.02388e+10,-2.33597e+07,1489.61,-31027.8,-28.1175,0.00919508,-4.93886e-06,0.00027253,2.69325e+40,2.84172e+34,-3.82026e+28,1,0.0908267
1.321e+08,Sun,0,0,0,0,0,0,0,0,0,2.69325e+40,0,0,0,1
1.321e+08,Earth,-1.48089e+11,-1.32723e+10,5.7322e+06,2206.11,-29865.9,0.418772,0.00594004,0.000528067,-3.74927e-06,2.69325e+40,2.65885e+40,-2.65267e+33,1,0.0163575
1.321e+08,Moon,-1.4843e+11,-1.33397e+10,-2.47702e+07,2410.16,-30969.6,0.149667,0.00914968,0.00116629,0.000286994,2.69325e+40,2.84234e+34,-3.81881e+28,1,0.0904916
1.322e+08,Sun,0,0,0,0,0,0,0,0,0,2.69326e+40,0,0,0,1
1.322e+08,Earth,-1.47839e+11,-1.62561e+10,5.75557e+06,2799.56,-29807.7,0.0527251,0.00592927,0.000636245,-3.50465e-06,2.69326e+40,2.65894e+40,-2.65248e+33,1,0.0165
1.322e+08,Moon,-1.48144e+11,-1.6429e+10,-2.33399e+07,3306.86,-30797.7,28.1212,0.0087278,0.00223883,0.000266989,2.69326e+40,2.84033e+34,-3.82649e+28,1,0.0871721
1.323e+08,Sun,0,0,0,0,0,0,0,0,0,2.69326e+40,0,0,0,1
1.323e+08,Earth,-1.47529e+11,-1.92335e+10,5.74419e+06,3391.99,-29738.5,-0.270461,0.00591948,0.000746898,-2.91262e-06,2.69326e+40,2.65912e+40,-2.65211e+33,1,0.0166423
1.323e+08,Moon,-1.47771e+11,-1.9496e+10,-1.92636e+07,4146.34,-30529.9,52.597,0.00802752,0.00306934,0.00021875,2.69326e+40,2.83486e+34,-3.84076e+28,1,0.0879404
1.324e+08,Sun,0,0,0,0,0,0,0,0,0,2.69326e+40,0,0,0,1
1.324e+08,Earth,-1.4716e+11,-2.22034e+10,5.70386e+06,3983.43,-29658.2,-0.52285,0.00590894,0.000860717,-2.11402e-06,2.69326e+40,2.65937e+40,-2.6516e+33,1,0.0167698
1.324e+08,Moon,-1.47317e+11,-2.25327e+10,-1.30141e+07,4907.76,-30193.9,71.3064,0.00719081,0.00359761,0.000153723,2.69326e+40,2.82945e+34,-3.85714e+28,1,0.0854651
1.325e+08,Sun,0,0,0,0,0,0,0,0,0,2.69326e+40,0,0,0,1
1.325e+08,Earth,-1.46732e+11,-2.51647e+10,5.64244e+06,4573.7,-29566.3,-0.691002,0.00589612,0.00097745,-1.2485e-06,2.69326e+40,2.65965e+40,-2.65103e+33,1,0.0168731
1.325e+08,Moon,-1.46792e+11,-2.55335e+10,-5.23205e+06,5584.13,-29819.9,83.1578,0.0063439,0.00384022,8.32632e-05,2.69326e+40,2.8281e+34,-3.87087e+28,1,0.0686757
1.326e+08,Sun,0,0,0,0,0,0,0,0,0,2.69327e+40,0,0,0,1
1.326e+08,Earth,-1.46246e+11,-2.81162e+10,5.56852e+06,5162.54,-29462.6,-0.773607,0.00588003,0.00109635,-4.15687e-07,2.69327e+40,2.65995e+40,-2.65043e+33,1,0.0169476
1.326e+08,Moon,-1.46203e+11,-2.84962e+10,3.38466e+06,6178.88,-29433.5,88.0452,0.0055681,0.00385385,1.54688e-05,2.69327e+40,2.83122e+34,-3.87834e+28,1,0.024331
1.327e+08,Sun,0,0,0,0,0,0,0,0,0,2.69327e+40,0,0,0,1
1.327e+08,Earth,-1.457e+11,-3.10568e+10,5.49036e+06,5749.58,-29346.9,-0.777018,0.00586022,0.0012166,3.29458e-07,2.69327e+40,2.66024e+40,-2.64984e+33,1,0.0169923
1.327e+08,Moon,-1.45559e+11,-3.14205e+10,1.21618e+07,6701.36,-29054.6,86.4858,0.00490193,0.00370138,-4.51916e-05,2.69327e+40,2.836e+34,-3.87785e+28,1,-nan(ind)
1.328e+08,Sun,0,0,0,0,0,0,0,0,0,2.69327e+40,0,0,0,1
1.328e+08,Earth,-1.45096e+11,-3.39852e+10,5.41542e+06,6334.45,-29219.2,-0.711364,0.00583659,0.00133751,9.63604e-07,2.69327e+40,2.66051e+40,-2.6493e+33,1,0.0170081
1.328e+08,Moon,-1.44865e+11,-3.43079e+10,2.04943e+07,7163.25,-28697.1,79.3037,0.00435658,0.00343461,-9.68214e-05,2.69327e+40,2.83965e+34,-3.86966e+28,1,-nan(ind)
1.329e+08,Sun,0,0,0,0,0,0,0,0,0,2.69327e+40,0,0,0,1
1.329e+08,Earth,-1.44433e+11,-3.69003e+10,5.35001e+06,6916.77,-29079.4,-0.588174,0.00580915,0.00145858,1.47986e-06,2.69327e+40,2.66075e+40,-2.64883e+33,1,0.016997
1.329e+08,Moon,-1.44128e+11,-3.71609e+10,2.78663e+07,7576.61,-28370.3,67.437,0.00393073,0.00309071,-0.00013886,2.69327e+40,2.84169e+34,-3.85568e+28,1,-nan(ind)
1.33e+08,Sun,0,0,0,0,0,0,0,0,0,2.69327e+40,0,0,0,1
1.33e+08,Earth,-1.43713e+11,-3.98007e+10,5.2993e+06,7496.16,-28927.5,-0.419313,0.00577799,0.00157945,1.87709e-06,2.69327e+40,2.66095e+40,-2.64844e+33,1,0.0169616
1.33e+08,Moon,-1.43351e+11,-3.99832e+10,3.38577e+07,7953.19,-28080.7,51.8508,0.00362005,0.00269528,-0.000171215,2.69327e+40,2.84356e+34,-3.83886e+28,1,0.0461423
1.331e+08,Sun,0,0,0,0,0,0,0,0,0,2.69327e+40,0,0,0,1
1.331e+08,Earth,-1.42934e+11,-4.26854e+10,5.26727e+06,8072.24,-28763.5,-0.216719,0.00574318,0.00169985,2.15433e-06,2.69327e+40,2.6611e+40,-2.64813e+33,1,0.0169048
1.331e+08,Moon,-1.42538e+11,-4.27785e+10,3.81449e+07,8304.33,-27832.4,33.5166,0.00342144,0.00226718,-0.000193806,2.69327e+40,2.84671e+34,-3.82258e+28,1,0.0644766
1.332e+08,Sun,0,0,0,0,0,0,0,0,0,2.69327e+40,0,0,0,1
1.332e+08,Earth,-1.42098e+11,-4.5553e+10,5.25668e+06,8644.67,-28587.6,0.00749021,0.00570474,0.00181952,2.30897e-06,2.69327e+40,2.66121e+40,-2.64793e+33,1,0.0168301
1.332e+08,Moon,-1.4169e+11,-4.55511e+10,4.05022e+07,8641.17,-27627.8,13.4203,0.00333404,0.00182272,-0.00020642,2.69327e+40,2.85094e+34,-3.81001e+28,1,0.0669049
1.333e+08,Sun,0,0,0,0,0,0,0,0,0,2.69327e+40,0,0,0,1
1.333e+08,Earth,-1.41205e+11,-4.84025e+10,5.26908e+06,9213.07,-28399.7,0.240866,0.00566269,0.00193822,2.33707e-06,2.69327e+40,2.66126e+40,-2.64784e+33,1,0.0167415
1.333e+08,Moon,-1.4081e+11,-4.83055e+10,4.08039e+07,8974.86,-27467.9,-7.42506,0.00335842,0.00137836,-0.00020874,2.69327e+40,2.85429e+34,-3.80358e+28,1,0.0618185
1.334e+08,Sun,0,0,0,0,0,0,0,0,0,2.69328e+40,0,0,0,1
1.334e+08,Earth,-1.40256e+11,-5.12326e+10,5.30473e+06,9777.08,-28199.9,0.470548,0.00561706,0.0020557,2.23464e-06,2.69328e+40,2.66126e+40,-2.64786e+33,1,0.0166437
1.334e+08,Moon,-1.39895e+11,-5.10461e+10,3.90271e+07,9316.61,-27351.6,-27.9732,0.00349522,0.000952181,-0.000200438,2.69328e+40,2.85448e+34,-3.80452e+28,1,0.0586621
1.335e+08,Sun,0,0,0,0,0,0,0,0,0,2.69328e+40,0,0,0,1
1.335e+08,Earth,-1.3925e+11,-5.40421e+10,5.36262e+06,10336.4,-27988.6,0.683333,0.00556787,0.00217165,1.99894e-06,2.69328e+40,2.66119e+40,-2.64799e+33,1,0.0165423
1.335e+08,Moon,-1.38946e+11,-5.37772e+10,3.5255e+07,9677.65,-27276.2,-47.1496,0.0037438,0.000564315,-0.000181292,2.69328e+40,2.8508e+34,-3.81271e+28,1,0.0622411
1.336e+08,Sun,0,0,0,0,0,0,0,0,0,2.69328e+40,0,0,0,1
1.336e+08,Earth,-1.38189e+11,-5.68299e+10,5.44039e+06,10890.5,-27765.7,0.865842,0.00551519,0.00228576,1.6294e-06,2.69328e+40,2.66107e+40,-2.64823e+33,1,0.0164435
1.336e+08,Moon,-1.37959e+11,-5.65026e+10,2.96792e+07,10069,-27236.7,-63.8659,0.00410145,0.000237058,-0.000151257,2.69328e+40,2.84489e+34,-3.82658e+28,1,0.0662482
1.337e+08,Sun,0,0,0,0,0,0,0,0,0,2.69328e+40,0,0,0,1
1.337e+08,Earth,-1.37072e+11,-5.95948e+10,5.53434e+06,11439.3,-27531.5,1.00478,0.00545911,0.0023977,1.12835e-06,2.69328e+40,2.6609e+40,-2.64859e+33,1,0.0163544
1.337e+08,Moon,-1.3693e+11,-5.92255e+10,2.25999e+07,10501.4,-27226,-77.0404,0.00456264,-4.723e-06,-0.000110522,2.69328e+40,2.83977e+34,-3.84338e+28,1,0.060084
1.338e+08,Sun,0,0,0,0,0,0,0,0,0,2.69328e+40,0,0,0,1
1.338e+08,Earth,-1.35901e+11,-6.23358e+10,5.63946e+06,11982.2,-27286.2,1.08728,0.00539978,0.00250706,5.02209e-07,2.69328e+40,2.66068e+40,-2.64904e+33,1,0.0162825
1.338e+08,Moon,-1.35857e+11,-6.19484e+10,1.44242e+07,10984.8,-27233.9,-85.6258,0.0051178,-0.000132565,-5.96098e-05,2.69328e+40,2.83759e+34,-3.85962e+28,1,0.0306614
1.339e+08,Sun,0,0,0,0,0,0,0,0,0,2.69328e+40,0,0,0,1
1.339e+08,Earth,-1.34676e+11,-6.50517e+10,5.74951e+06,12519.1,-27030.1,1.10142,0.00533743,0.0026134,-2.35451e-07,2.69328e+40,2.66041e+40,-2.64957e+33,1,0.0162355
1.339e+08,Moon,-1.34732e+11,-6.46725e+10,5.6602e+06,11527.7,-27247.6,-88.6532,0.00575031,-0.00011317,3.75199e-07,2.69328e+40,2.8379e+34,-3.87172e+28,1,-nan(ind)
1.34e+08,Sun,0,0,0,0,0,0,0,0,0,2.69328e+40,0,0,0,1
1.34e+08,Earth,-1.33397e+11,-6.77415e+10,5.85713e+06,13049.6,-26763.6,1.03727,0.00527246,0.00271622,-1.05769e-06,2.69328e+40,2.66011e+40,-2.65017e+33,1,0.0162204
1.34e+08,Moon,-1.33549e+11,-6.73976e+10,-3.09388e+06,12136.5,-27250.4,-85.3129,0.00643083,9.144e-05,6.72426e-05,2.69328e+40,2.83825e+34,-3.87682e+28,1,-nan(ind)
1.341e+08,Sun,0,0,0,0,0,0,0,0,0,2.69327e+40,0,0,0,1
1.341e+08,Earth,-1.32066e+11,-7.04041e+10,5.95414e+06,13573.5,-26487,0.888613,0.00520551,0.002815,-1.91446e-06,2.69327e+40,2.6598e+40,-2.65079e+33,1,0.0162428
